mRNA,max,min
NRP1,5.164850625282838,0.7845039829295668
MEOX2,4.620416326620781,0.0
HOXA6,2.4619475821423604,0.0
KIF5A,2.2601461265089675,0.0
MYBPH,6.430410733811911,0.0
DACT3,5.067901110705054,0.15497198831638392
KRT19,12.167155708280696,1.1188912521784264
IL13RA2,3.9044455612921607,0.0
CYP2C18,5.928408225839057,0.0
CNN1,11.231168548987807,0.23008001621890772
NR1I2,4.101986172785737,0.0
MEST,5.588201919339506,0.32285112437559094
NCAM2,2.353069173767009,0.0
CCL19,8.83494565492237,0.0
SCRG1,4.492192891142821,0.0
TNNI2,4.591182716941434,0.0
LHFPL4,2.9266636646485455,0.0
ITGB4,9.2029683737306,0.9061979357372204
FCER2,5.432351477130341,0.0
HRC,4.624849544489374,0.03520159571856608
CHRNA9,1.0781315894673416,0.0
HOXD13,5.127245317572321,0.0
GPC1,6.682460933545124,0.6913554919310607
FAM81B,2.515989924841916,0.0
SFMBT2,2.9546616208378977,0.10996225339881807
PYGB,8.340940517433436,3.069031869126397
PLP1,3.2200977427845903,0.0
KCNA1,3.1446663993885613,0.0
MARCO,5.158644019656479,0.0
A4GNT,6.2339781491276325,0.0
ANKRD30B,0.9255437586984934,0.0
PCDHB11,4.527539560586742,0.06212171190779749
ATP1B2,3.783089909663542,0.101246656683439
HLA-DPA1,8.326165193543261,1.0666058842044364
WNK2,5.692365819751863,0.020911065581689963
SPINT2,7.4234588378220945,0.5347588693443623
ANKRD1,6.797701726234132,0.0
GC,10.608581401557036,0.0
MYT1,3.898740435646625,0.0
S100P,11.920458522629433,1.0740258283860822
MYL9,11.486404058877039,2.1783640818468037
ANKRD30A,1.3434078222978139,0.0
FFAR3,0.632268215499513,0.0
IGSF9,4.596750322506915,0.010923027184791876
MAGEA4,7.9935662461361865,0.0
COX7A1,6.894804427409794,0.9442587596133535
CA12,7.295840550917036,0.05032755355842493
DCX,2.791209783523296,0.0
MT2A,9.577300792611354,3.118260042980951
LRRC31,4.661065479806948,0.0
HBA2,9.157187750070365,0.6114556965848732
G0S2,7.573140451275189,0.7859271307337806
CELF3,4.547091949006587,0.0
ALPK2,3.392193757903828,0.0
AGT,10.624333975476667,0.21449786790051648
ELMOD1,0.7035437197338161,0.0
NPTXR,4.9964700991373725,0.06887714085030783
FOXJ1,6.516522649298341,0.0
PCSK6,3.183613548605764,0.03969991772095141
KIF5C,3.006531421765787,0.0093471722592526
SORCS2,3.156121513926713,0.023468280503905363
TUBA3D,1.9879392911362248,0.032241931137493844
NCAM1,4.433620491016393,0.0017301961388826131
NEUROG3,6.90178645925376,0.0
CHRDL2,7.6868625561907695,0.019061365093430198
FUT2,6.786694367735815,0.2733368471502221
LRRK2,2.9701726298958873,0.02871058595414009
ANKRD22,5.655683839265062,0.11370049916472831
SV2B,3.561472781609654,0.0010095332331987292
GLRA3,0.5849625007211562,0.0
CES3,5.532089377126728,0.03167749645076024
OLFML1,4.2726950954805005,0.344033091528057
LRRC66,4.839818534989838,0.0
BVES,4.647032390755679,0.09044698023265137
ABCA4,1.86738253587587,0.001874285531350833
KCNMB2,2.627326675969164,0.0
IL20RA,4.496519872161203,0.005902956858236406
MNDA,5.907566099617823,0.17261552181347775
KCNG2,1.9018805637186575,0.0
CCDC65,2.202480412012809,0.15484240686923265
CADPS,3.6360909421738787,0.0021624211506207254
CPA4,4.474351672654219,0.0
TCERG1L,1.9540473793409199,0.0
DUOX2,8.346987905216512,0.011924948479708555
SIX3,4.674771348941906,0.0
COL27A1,4.83153273635877,0.32285112437559094
FSTL3,7.227499464250233,0.7105254423385969
SEMA3D,4.122772097378825,0.0024504992348224897
SOX10,6.24784588496755,0.0
GAL3ST2,4.747355172300045,0.0
TNC,8.662581864621522,0.7136958148433591
SLC16A12,5.484209039403,0.0
TPRG1,3.643105793233448,0.014355292977070055
MTTP,7.677815465821516,0.0
UBD,1.0794975840217798,0.0
FAM167A,5.224044134163112,0.04851520993393956
NEFL,3.988657422986223,0.0
PHOX2A,1.9321745863068012,0.0
ZFP36,10.942641908452522,4.069719349651142
ONECUT2,5.564170834853535,0.019915367707685924
PIGR,12.252114560722616,0.23597208277358103
NTRK2,4.866893145698439,0.008630305143440056
JAM3,4.329927262179468,0.20876694742141266
QPRT,6.31767670680282,0.06433104624598393
HSD3B1,3.5953962420815233,0.0
PRRT4,3.427297757049114,0.0
RAPGEF6,2.0518592988352498,0.18103892443166825
KCNK5,6.436408398605359,0.11089772332981347
RGL3,3.9422142058513248,0.02019992294349774
PKDCC,7.152689450113844,0.2501126796923753
LGALS9B,6.679374532591423,0.0
FLRT3,5.578772703067001,0.03689011054026592
TREH,5.245788461865066,0.0
MAG,2.12832639914664,0.0
ZDHHC11B,4.432578645843195,0.0033143885066770126
PAX8,3.0775335599041402,0.03337013846059218
F2RL3,4.91859613512127,0.29748491571057467
SERPINA5,7.732512749070563,0.0
SFTPA2,4.252370241037666,0.0
LRRC4B,4.04979628483447,0.038014690186715924
NPR2,3.184502474566262,0.23988680079572053
FABP1,10.242583690944263,0.0
WNK4,4.213852719748974,0.029558897449116415
ATP1A2,5.41655266026524,0.0
NGB,3.479256434271336,0.0
PADI3,6.319659477554771,0.0
KCNH2,5.316486097056907,0.045582760019634974
DGKI,1.3662522636995642,0.0
ZNF536,3.4652823271260225,0.0
LOXL4,4.980176144495585,0.08882003329858511
KCNJ4,1.5891882114908569,0.0
NXPH1,1.5730351429387175,0.0
SLC5A12,3.080606503039509,0.0
MYC,7.622797873347224,0.9350825233186615
MGST1,7.635047669047445,0.13185284596466235
DDX25,0.8131141913462892,0.0
MEP1A,8.19152169138178,0.0
HSPB1,12.495515618933936,4.020271052983738
KLHL4,2.1287223179290704,0.0036022366801955258
LYPD3,9.473215637050052,0.0
LGALS12,3.1049236837008958,0.0
HAL,4.605897265021414,0.0
SLC35D3,6.328965680729365,0.0
GRIK1,5.883366660627245,0.0
PDGFRL,4.3603713003581195,0.026020970714370144
AGXT2,1.3215240837117088,0.0
CKM,5.547792200313762,0.0
CTRB2,10.19772818159854,0.0
CALB2,6.070105913529258,0.0
SMIM31,4.99600451897623,0.0
MYO1G,5.607288881912489,0.16838530541475208
LMO7,5.663236441649123,0.4559649889175179
PAX9,5.97517388428874,0.0
C5orf49,2.4294552838807104,0.0
TPSG1,5.420300487370048,0.0
MECOM,5.839039979360625,0.568907674127396
KCNT1,1.4318368745360717,0.0
PPP1R14D,7.192124120265209,0.05644480101966811
OAS1,6.328954913129742,0.8676592891491107
HSD17B13,1.857582955384148,0.0
NKX3-2,4.5461042329598325,0.0
THRSP,3.582110360599019,0.0
SRPK3,2.9482644285992663,0.038014690186715924
WNT2,3.8764088938688497,0.008200013832136128
KLK14,4.5829834494844395,0.0
CYP27C1,2.110062511338438,0.0
ANKRD2,1.9595847069123637,0.0
PID1,4.597555010376593,0.25604447382644485
KCNG3,1.8949923309695147,0.0
SPRR2B,7.862723513787746,0.0
SOX4,7.8868366582022125,1.9328171027418506
SPTB,2.272739878117461,0.0033143885066770126
GPR88,1.3666439430816593,0.0
TANC1,3.8869500276455637,0.6608373676962838
PCDH11X,0.4022855918699961,0.0
HLA-DRA,11.929707867595077,4.754256853178928
MGAM,5.377991326905882,0.00417776078910997
CRLF1,5.981900590145001,0.008486888965491164
NALCN,2.585539463352677,0.0
MAGEA9B,3.5985319537001,0.0
GMDS,7.11075055231246,0.6578229026524012
TNFAIP2,8.694022118997921,1.0933573462947375
TNFAIP6,7.8917515079802705,0.10942742668615409
ADRA2A,7.552368616818132,0.06667476272446014
TMC5,7.568922110488033,0.13448382151079386
CCNJL,1.618332639181748,0.0
PAH,5.463825141789913,0.0
ACP3,5.179578724776109,0.06143060049774811
CNTNAP2,4.131655329244552,0.0
ABTB2,4.382259146095347,0.1819294376900668
CLEC10A,4.389091800567082,0.017209290032223098
PKNOX2,1.7449360668127758,0.006046630118414779
ACSS3,2.6241476966277903,0.009203827329839742
APLN,5.656828117944716,0.05935527761642123
GLDN,2.0388926584961413,0.002882508533121365
F10,6.009479305750208,0.025454096427749123
PROS1,5.2319929721124465,0.5028397582559315
ME3,3.6937768612863016,0.3466449215885268
HKDC1,5.3106600376680175,0.020911065581689963
TMEM30B,6.339816161492932,0.31301360854158516
CPED1,5.7333353576594535,0.10540989404008172
SERPINA10,3.7994085601473815,0.0
LCE3D,8.36360564282223,0.0
DOC2B,5.999179233767966,0.0946414541150623
OTULINL,5.9931988189173655,0.26267368698183613
CYP4F3,5.113767165602248,0.02176397429165667
CYS1,5.416708029190376,0.017636903049498446
SLCO4A1,6.895715834168923,0.09882376837969152
P2RX7,2.680819424635987,0.07203718077288007
CCN2,8.6783754872137,2.5456224760929587
SOX9,9.038890464241435,0.771463058365651
ZDBF2,2.4081955500873686,0.03393391144193175
LMO4,7.777000128783496,1.2710072697226236
CEACAM1,7.154706738820567,0.27822269799152827
C4B,4.681246846511,0.0427843980892395
TMEM125,5.221034103015752,0.11036324336041808
TMEM92,5.574758505455193,0.0398402645317911
DEFB1,10.523592142566788,0.0
BMP3,4.7579886327674,0.0
MAL,11.593691582935296,0.0
SLCO2B1,5.277772789417605,0.6080522204669491
RAMP1,7.724739618933315,0.22564512061895256
GRIN2C,3.5084666844130092,0.006046630118414779
HMGA2,5.066730724100692,0.0
CSAG3,4.090870363392128,0.0
HAPLN4,0.058801353616186214,0.0
MAPK8IP2,6.103657091076325,0.03125402547050081
NKX6-3,4.876261536239926,0.0
GPR17,3.1564289781692256,0.0
FCER1G,8.87371570735882,1.9075829230828407
TF,5.831238828979287,0.0
COL9A2,5.147595697337847,0.13527217947625234
KIT,4.98653836010133,0.05727696507324761
CEACAM5,11.543368957643404,0.01292617444427005
ZFP57,5.098246891630892,0.0
TPPP3,8.359604624773391,0.7129918894617973
CFB,4.913123979577339,0.046281503211910255
AHSP,1.5768123407592631,0.0
CAPSL,1.003314388506677,0.0
RAI2,5.791590097507254,0.4059923596758368
JCHAIN,13.155527734132708,0.4318903482861805
FUT9,4.396248558490832,0.0
C20orf85,3.3430666520989463,0.0
ICAM1,7.239488741826421,0.6612935558553067
NAT1,4.700484108074816,0.35738309384759515
GREM2,4.940091559205326,0.0
TRO,2.6243348894450884,0.0
APBA2,2.8304581635410773,0.10554399219892611
HLA-DQA2,8.917362531101643,0.0
TSTD1,5.8271279910976315,1.3473254916338022
PLAAT4,10.000889012271827,1.0000721329487356
MSMB,10.86725348460219,0.0
GSTM3,5.558016548979039,0.10218779322361488
PSMB10,6.127014141582809,1.048096653272944
KCND3,4.3400138552385705,0.09166598752181289
HLA-C,11.416775206292115,4.502247846803182
TMEM130,3.486366848874873,0.009490502947452436
PDE4B,4.073280406728886,0.2166100687424417
ZIC4,1.2026998070944548,0.0
CALN1,2.178268459971647,0.0
COL4A2,7.0534991172681645,1.158013806589768
ONECUT3,5.395323338783056,0.0
CGN,6.684705146088578,0.12617994882319306
PGLYRP3,6.393064339329301,0.0
PRSS12,3.453372709820292,0.012640180778770332
ZNF334,3.5701957405371045,0.004033901284489715
SLC39A5,6.893438663808393,0.015212085068503287
BNIP3,5.120588333190427,0.2562860705850918
PRSS2,13.152428961990497,0.0
IL32,8.681372307345129,0.7339616633089205
EPCAM,9.551753627466992,0.6666657105945982
CDC20,6.974779376306039,0.26183165875213665
ABCC12,0.6168281666049326,0.0
GNRHR,0.8535166647546995,0.0
HOXA11,3.9666150377717058,0.0
PDZK1IP1,9.285454931756494,0.03449746419944489
TC2N,7.050603997179537,0.19143631460532143
CNTN3,1.7358254146536742,0.0
AQP6,2.144046369616707,0.0
PLAAT5,5.109824387354598,0.0
CD52,7.532404241612811,0.3353689151036729
SLC9A3,6.9296691113451985,0.004753055399819502
REP15,4.858388871924786,0.0
GLYAT,0.8309043098020586,0.0
DNAJC12,6.987034299678586,0.0663992289113826
PARP8,3.4026403272257433,0.5739561410641376
ASF1B,5.959359818870328,0.2308178418610832
SORBS2,4.612045760741227,0.07162539397376963
PPP1R12B,7.6243480505261605,0.6903723947612379
VLDLR,2.499195332055711,0.02048442206508403
LILRA6,3.6967060792516886,0.09058247636244234
ENO2,5.512113084870818,0.7256102938759981
COL6A6,2.6836515448124847,0.0
CR1,2.606157925235646,0.01106620140620535
BATF2,6.436961337833602,0.13566619696904395
YJEFN3,2.1008094916501636,0.017209290032223098
LRRC55,2.2140004297296065,0.0
MDFI,5.668978561450213,0.12167855658825248
EMILIN3,2.9761253055584245,0.0
ZNF503,7.122031769757884,0.4153260094369675
EVPL,7.825725853071606,0.09545188108566052
SIX1,3.9573946148317574,0.0
TFCP2L1,5.287224781652051,0.030547964162966623
ITGB2,6.9999199732899395,0.570462931026041
ABCA12,4.727746231812525,0.0
PTHLH,5.078033358769412,0.01249716268290215
SYT17,2.404903122145131,0.0615688492680028
CTSE,10.365255755974102,0.0
RNF43,5.15215501926684,0.006190289072069835
SLC15A3,4.990991154155335,0.6576400052078244
HBA1,6.163293423458704,0.0
PLA2G4E,4.077072053373769,0.0
SELP,4.843104496614927,0.012354130407874094
PRG4,4.37833821198591,0.00963381939726868
HES1,7.914664972900943,3.0261272348503065
IL34,4.278720780178727,0.23646200383810367
FER1L6,6.480751432562626,0.0
MALL,6.451855646419595,0.16169423543613154
RASSF10,4.065236240999823,0.0
SLITRK5,1.2472591630578709,0.0
FMO2,5.891088612375925,0.008917094736053047
NPPA,0.9586571076771102,0.0
SOX2,7.478177457168174,0.0
CAV1,9.281748548840232,1.6427015718332327
RAB42,3.627770240935268,0.1714630560025812
ST8SIA3,3.3661543272365333,0.0
DDIT4,7.033446128524493,1.1658154881323355
ZNF185,7.876891998520989,0.6100385571753333
IL20RB,5.784051106627093,0.05144171138261016
PTPRZ1,4.020591094773247,0.0
NRP2,5.106633077927443,0.4319972898407225
FCRLA,7.252602047078993,0.0
MAP1A,4.891924624861612,0.2685541640335435
CARD11,5.793315879540971,0.16349873228287956
ADGRG1,7.263882303511932,1.2232989733327897
KLK10,7.950635793458932,0.0
CHST4,4.712006917458135,0.0
C8G,8.0400880310402,0.04264433740849372
PYY,6.638517006739996,0.0
ALDH3A1,7.940571423723761,0.005615567406909803
UGT2B17,7.235590173440514,0.0
TPM2,10.35010591160385,1.8184006708735088
SGK2,3.920455284615587,0.015212085068503287
SPDYC,5.153866122510829,0.0
VTCN1,4.413736232856357,0.0
TYMP,7.7601370973624055,1.3587338266052842
FABP6,5.4040038816738605,0.0
DPP4,4.905933290356707,0.05199846779700237
CTCFL,4.831978550488501,0.0
CPEB1,0.9390760932135329,0.0
CD79A,10.283128414464898,0.023042392665863817
ZNF385B,4.6780944470465435,0.012354130407874094
PEX5L,1.7366914560644928,0.0
MCHR1,1.1756204049950967,0.0
HIF3A,5.791498935482493,0.008917094736053047
SRPX,5.868113840018842,0.18764107818068254
STAC,2.978543445692534,0.0
TRIM71,4.038444961419077,0.0
PLAG1,2.6857159359906513,0.028993411879548684
OXGR1,3.23780842954562,0.0
CX3CL1,7.440319385679103,0.26831461317522803
MYH3,1.480471945227477,0.017779412561234692
FAM153A,1.077448106869335,0.0
TSHZ3,5.750796743681381,0.15587873270414274
CRP,7.922501153611874,0.0
HPGD,7.276305894202092,0.12220886170022928
SLC2A2,5.74345572521265,0.0
PADI2,6.622783966156123,0.16027483140859297
F7,4.287656978996182,0.0
TFR2,4.930846126857572,0.04236417524800773
CCL8,5.629653872069185,0.036046100156859544
HNMT,5.072551749042018,1.1396004645855147
CDCP1,6.215694126072688,0.17938365435629774
MAGEA3,6.52919470596407,0.0
CGREF1,4.610186240830283,0.024461530140995807
L1TD1,2.682415985573631,0.0
ATP2A3,8.28487313367571,0.8701871461890159
HNF4A,7.07143554641445,0.05838577100035304
TTC39A,4.66870348394045,0.08542465625267766
IL17RD,6.152114447171016,0.05158092063064492
CCNI2,3.909542715281219,0.0174943794592725
AGMAT,5.956809408947993,0.18052981281072059
CD74,11.821505703428036,5.254261447165636
IFI16,6.4909711798583105,0.9008764661578987
COL7A1,6.658931222297659,0.024745190197137792
GGT6,6.128555302942462,0.006764781878422359
PIRT,2.658325751100901,0.0
HAPLN3,5.648215193117539,0.26399588207123914
CMBL,6.228695575266067,0.05241589415113853
SOX3,1.4329059731369165,0.0
TAC1,5.187989390802674,0.0
AC004233.4,4.910771030941648,0.0
PNMT,5.663122561604316,0.0
RSPO3,4.103724223224607,0.006190289072069835
AURKB,5.571197449819524,0.04614178164472063
CDHR3,2.60961314376308,0.022190239634065984
ST6GALNAC1,6.669154356716549,0.08800587129002016
DOCK1,5.573274537815692,1.5314687994101774
SLC39A8,5.264660278275036,0.46299460667549885
NECTIN3,4.8611911485805965,0.16710096896307505
GNE,6.018066615520012,0.29089618118830335
TRIM15,5.9659481655104765,0.0
SPATC1L,5.030530308202167,0.05060617369078739
SLC43A1,5.855394263479044,0.4140272591249018
ALDOA,6.875418852712426,0.672017935264532
EIF4EBP1,9.44346637803438,2.8861208841326076
NKX2-2,5.485346317388091,0.0
AOC3,6.893016301123271,0.46665322012274735
KCNK12,1.2716647109772339,0.004753055399819502
TMEM37,6.378345148836842,0.552868871011303
SLC19A3,4.716733051338726,0.0
MAPK13,5.875391819728808,0.6517750106210578
ISLR2,2.5919905153674625,0.007482576331206196
MLF1,4.307982180674797,0.05199846779700237
MKX,3.8243198048767364,0.0038900274333718426
ABCC11,2.3103401206121505,0.0
PCDHGA12,2.706442142626433,0.0
APOBEC3B,5.514718787511581,0.0211954245144897
REST,4.381947800689102,1.02828624307911
SERPINA1,11.462163081809129,0.17095055331836756
TAT,2.1000357211618437,0.0
ADH7,7.356248592009592,0.0
AIF1L,6.1633538114399915,0.05311133645956253
HLA-G,5.843297999042367,0.045442970761167115
CTAG2,6.941350496472088,0.0
ZNF502,3.465034121526977,0.05963215988209959
AADAC,7.285381873019489,0.0
CTHRC1,7.525665658584465,0.5101517577842993
HSD17B6,2.8754458851895133,0.06915220186942299
UGT1A10,5.9570904302878676,0.0
CADM3,2.947890537797171,0.0
BAAT,5.48067550783388,0.0
MAGEC1,6.149903572314294,0.0
RASL11A,5.9574433712753905,0.21101219348551165
NR4A3,6.11557431862605,0.09936253975777228
EPDR1,4.935935852894,0.2103888644454029
DHX33,3.976885991076483,1.3012949810091436
MT1E,8.640700813673716,0.9587313375678362
LUM,9.976125592036595,2.220577606590899
CCL3,3.2599051753533526,0.0
ALPL,7.5156966848488125,0.37506724206761044
FOXA1,6.862386917435534,0.046421211248710355
CCL5,8.527277204375734,0.9091970629916876
CLIC3,8.88814961299859,0.2597846846829784
SLC40A1,8.463593849829676,1.5517866898122241
KCNJ12,3.3781647798716317,0.0
CPN1,3.6588969571268484,0.0
PRODH,4.574422475057726,0.0038900274333718426
UNC45B,1.3770682063840611,0.0
DEFB4A,8.03836539286511,0.0
GPR153,6.187425319665628,0.4460444425960409
OLFML2A,5.337932259874359,0.7606893470387908
OPCML,2.868271911104765,0.0
ALOX15B,5.440277852853145,0.0
SORBS1,7.927744782677284,0.12684073527769343
MYBPC3,1.9286924652532955,0.0
PNMA3,4.423006626849901,0.0
SLC16A2,5.529024433974318,0.33193447043881363
LZTS3,6.057920262923609,0.3721720519123506
PLN,7.742155809938984,0.017209290032223098
FCER1A,4.4434607833897894,0.0
SLC22A18,6.034548085116691,0.4627852625496308
MYOF,7.2477300785079235,1.2099523738196272
PTPN7,6.0289271295277445,0.22971096184702383
GRIN2D,5.8239760371652345,0.070389327891398
MRC2,5.947004497158021,0.8402013596948104
JUP,13.218525927238748,3.316247132960254
PRTN3,8.493391150889943,0.0
ASPN,7.813086606827299,0.6701151812842945
CTSK,6.271722596281362,0.6383982622358539
MOGAT2,6.939810732130709,0.0
ISYNA1,6.998111990541376,0.7670614976804888
MET,10.157451533277978,0.44540889410960005
E2F8,4.445581049471867,0.07052672087668242
IGF1,3.371753996570084,0.007482576331206196
RHCG,11.79105529303633,0.0
KRT78,8.946619168579232,0.0
SLC32A1,0.3367404069672926,0.0
RORC,4.743800376718452,0.026587622348084178
SPATA18,4.5334013785396055,0.06873959067230509
QSOX1,7.745341549903126,1.4783506008003489
DDX4,2.891613607039202,0.0
TSPAN11,4.018055484687408,0.11156554495951765
TMSB15A,3.459969250236508,0.0
CFC1B,0.177343788281726,0.0
ELANE,10.388163485389715,0.0
CDC42EP1,9.372993439027054,2.6219229231770678
TMEM155,0.9285787762076052,0.0
KBTBD12,3.0102785672972665,0.0
TRIM54,4.73374479169405,0.0
CTSS,8.156576113036497,1.9729866765336135
RPH3A,1.9328548889164938,0.0
COL2A1,8.087953910462,0.0
PALM3,5.010699289014749,0.007482576331206196
TNFRSF19,6.827497684391622,0.07382023329167137
PTGES,6.088998070008222,0.3075451018995863
SCGB1A1,6.405344022024714,0.0
CCN1,7.8837924682122775,1.5141475150050796
ZNF215,1.7651103618795847,0.008343458529334968
UGT2B7,6.000671598534011,0.0
RAET1L,5.804384035441341,0.0
SDR16C5,5.231946906601053,0.005902956858236406
PLEK2,6.784531465066085,0.14834844991564902
BMP8A,3.4111957215234288,0.018064389360361564
GLDC,5.853980681382578,0.011638756246893662
HES6,6.687211894569922,0.47985138673734895
GSTM2,2.609873133531881,0.02389404265570102
CXCL3,7.259218808743096,0.10070858859668395
CLDN15,7.564852941983632,0.7248248687367971
GPRC5B,6.35537576519781,0.6013161842989909
ALPK3,4.7943846726065855,0.09180136921767433
TAP1,7.828385323659408,1.4133232808990626
SARDH,3.1033801379401256,0.05130248870063106
CYP17A1,7.036947239232748,0.0
ADAMTS18,4.738243616406202,0.0
DEPTOR,5.8331177901367255,0.7573646723854911
NMNAT2,4.319798548775418,0.007195501404203766
IFITM3,11.73711620986523,4.595760238805555
CYBRD1,7.4240621254159,0.7257847747422552
PRND,2.8660177614361637,0.0
KLHDC7A,4.3220002278360985,0.0
DNALI1,4.517307192757424,0.08909131856468917
SAMD11,4.675364312749146,0.02389404265570102
LY6K,3.7982371921986817,0.0
FBXO2,6.457439981158045,0.019773069040027156
CLDN23,8.396034011765714,0.4900566244643114
BEX1,8.908281224202575,0.0
CCND2,7.215412628577826,0.693408896525396
HOXB8,5.657382766440454,0.0
GRPR,3.3318485044804262,0.0
HPX,4.335776212846258,0.0
CBX6,5.4142133498021225,0.6538854887166459
ALOX15,4.409560654982776,0.0
RSPH10B2,0.7082313882155027,0.0
SDK1,4.2399020718538685,0.06391705369231143
RASSF9,3.3237447463886283,0.0174943794592725
DUOX1,5.706944901794009,0.01135250722990522
EDA,3.239535521836744,0.0
ANO1,7.980256131262932,0.516116031241382
OMD,5.222518651630031,0.0
GNG3,1.4936473339752103,0.0
TNFSF11,2.8446066002355286,0.03167749645076024
CAPNS2,6.138181676921778,0.0
MYLK,8.105346507368946,0.5478446283640224
SLC22A31,5.698307393514627,0.0
F5,6.475945767081771,0.014212444812104713
NCOA2,5.800612626209527,1.4267478089065773
SERINC2,8.474969735201816,0.570657220305291
WNT7A,2.8502793672314453,0.0
FAM25A,3.1893185387364116,0.0
PAK6,3.5623889762735024,0.003170442880128181
PTPRO,5.139293485985715,0.017779412561234692
SCRT2,1.0657790853618698,0.0
PLAAT2,6.697260902334044,0.0
F11,2.0202710529837384,0.0
VSNL1,6.253898527840185,0.03125402547050081
KCNN2,2.2169514578965615,0.008630305143440056
STXBP6,3.524088757183682,0.0024504992348224897
LYPD1,2.3847958354462175,0.0
DPP6,2.675228799649725,0.0
CDH23,1.9013013619547499,0.02048442206508403
PTPRR,4.187158051078638,0.017636903049498446
LAPTM4B,8.60629934331454,1.866631080694001
IL6,6.027877252934075,0.050745463581398975
NLGN4Y,2.125122060569824,0.0
RBPMS2,7.249438704066573,0.28143119699561026
GLB1L3,1.5560124267497035,0.0
CYTIP,6.230994556570089,0.3057954614204903
KIF12,5.8911518162929575,0.0
KRT80,6.679720763189172,0.005328120695281701
PGC,16.072721780459982,0.0
WNT6,4.790328945698501,0.0
FOXA2,6.712509117100826,0.022048165180173156
SPARC,9.869087307453,3.6436368834608075
FABP7,2.309001516488424,0.0
SOX18,6.266981385048894,1.6141444324194554
CDKN2A,6.46686689678043,0.03689011054026592
CRAT,6.647206562444049,0.6772601608276481
APOBEC2,5.609288090651106,0.0
BIRC3,7.139913515479852,0.9527063076302241
FST,7.61350586922836,0.03576465360097467
SVIL,6.979841294603157,0.8855743643714263
GGTLC1,1.0490033726110428,0.0
LILRA5,3.193787510469438,0.06419306192749237
EPSTI1,6.102777791152845,0.522758841407708
LGALS7,7.694138462478831,0.0
SCGB3A2,5.56097168244308,0.0
ACTL6B,3.742254186459433,0.0
CYSLTR2,1.925163932184205,0.010923027184791876
AHNAK2,5.594939624542286,0.03421571533791298
FDCSP,9.569605962524946,0.0
SLC47A1,2.6758159311722696,0.03181862582635714
PTGFR,3.0315716403582944,0.028144767713378677
EFNA2,5.380878336478111,0.0150693217176482
MMP13,5.970441857035109,0.0
SERPINA6,8.832854895502761,0.0
DUSP2,6.348706911939121,0.4407396306149471
CEP55,6.242615842984721,0.07765318565016138
HOXB5,5.463230082512621,0.08474462086846797
CACNA1G,3.235267529641184,0.0
VWA5B2,5.162060956570854,0.0
XAF1,3.989520526135087,0.09734110879670181
ATP6V1B1,0.7876832008453192,0.0
ASCL2,8.193819044098014,0.09153059312061654
CLTCL1,2.339308445336072,0.04026122306443457
CNTN4,2.2461648304838664,0.021337582965694914
TM4SF20,7.634596898410597,0.0
NR0B2,7.6156230165550145,0.0
COL22A1,5.1719713748897655,0.0
CIITA,4.849208662103558,0.10715219863491046
SOX21,5.907207953609414,0.0
GPR143,4.290085218596249,0.0
SPRR2F,8.379218492005922,0.0
PCDHGB4,1.8712916923751168,0.0
PCDHGA9,2.1679680214672534,0.01049341924845273
DEPDC1B,4.309358113941333,0.14847861593196765
FRMPD1,2.4101511209751942,0.0
FOSB,8.67867759715649,0.2663967730245536
TFF3,10.662670511523423,0.047957107396655034
RBBP8NL,4.66131066010549,0.010206942869257083
GEM,7.641497620539129,0.9546430113010299
GOLGA8B,3.234164059609017,0.03998059769088125
SLITRK2,1.236584458113175,0.0
CELF2,4.646721420419465,0.21809917437014498
CPB1,4.06738918339179,0.0
CD44,10.188033047640069,1.9077751773229261
C4orf19,5.138032141836555,0.1294808586988783
MYRF,6.975768882655213,0.5015155773085496
C4BPB,5.262109883155425,0.0
KRTDAP,10.491231902434736,0.0
PRKAR2B,5.188851894136825,0.16877038350082044
SERPING1,7.820406200905085,1.2203299548795556
FOXP3,3.6332335673604756,0.09868904409132834
TMEM119,6.706701831325933,0.18345475417494217
GALNT3,6.777359218375151,0.18789440479079592
CKMT1A,4.966287408952573,0.0
GJB1,6.41007817418112,0.01663894211378915
FAM183A,4.014373148003226,0.0
SYT9,1.834468521710303,0.0
C1QTNF7,4.0128189334634445,0.007482576331206196
SYT7,5.823461505781539,0.005040616700530137
KPRP,6.262833391349549,0.0
EMX1,2.970706433049383,0.0
C6orf58,10.566154623626199,0.0
CTSH,7.655831216058732,0.9135692181485723
GYG2,4.438811809028696,0.03534238079219708
MUC15,4.683528036495065,0.0
NFE2,3.8861794275438744,0.0
CA8,4.900374155191149,0.006190289072069835
GNAO1,4.399376201756698,0.019061365093430198
EBF4,5.780152590987005,0.2447653075693132
FOXN1,4.077234452135575,0.0
MMP9,7.424412386980909,0.3679301414318828
ATCAY,1.445620774715193,0.0
SCEL,8.687105841859857,0.0
CPA3,7.606220121281675,0.03181862582635714
SYTL4,2.4855298731358504,0.049491370165103715
SFTPC,0.8084262405046605,0.0
TRIP13,5.696144086016748,0.38239058287346944
PITX1,8.66037996554366,0.974896363762007
ATF3,7.448920768248594,0.8055401073120553
FOLR1,7.883080070856307,0.0
CDO1,4.562126393287377,0.0
MS4A6A,5.192056045087576,0.3691593460645315
GABRA5,3.0970545102284692,0.0
CASP1,6.280278963887689,0.451751815036472
